RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,currTrial,fileName,sid,CongruentOrNot,errorCount,trimData,outlier,
880.375,Experiment4Metamer_ResponseGroup1.m,1,1,1,17,20,q,0,212,Data_5_1_20141021T144621.mat,9,1,0,880.375,0,
839.9086,Experiment4Metamer_ResponseGroup1.m,2,9,1,2,19,p,0,213,Data_5_1_20141021T144621.mat,9,2,0,839.9086,0,
1039.5835,Experiment4Metamer_ResponseGroup1.m,2,12,1,3,19,p,0,214,Data_5_1_20141021T144621.mat,9,2,0,1039.5835,0,
926.0771,Experiment4Metamer_ResponseGroup1.m,1,7,2,19,20,q,0,215,Data_5_1_20141021T144621.mat,9,2,0,926.0771,0,
895.6171,Experiment4Metamer_ResponseGroup1.m,2,9,1,8,19,p,0,216,Data_5_1_20141021T144621.mat,9,2,0,895.6171,0,
706.2235,Experiment4Metamer_ResponseGroup1.m,2,5,1,4,19,p,0,217,Data_5_1_20141021T144621.mat,9,2,0,706.2235,0,
877.2425,Experiment4Metamer_ResponseGroup1.m,1,16,2,17,20,q,0,218,Data_5_1_20141021T144621.mat,9,2,0,877.2425,0,
637.7936,Experiment4Metamer_ResponseGroup1.m,1,1,2,11,20,q,0,219,Data_5_1_20141021T144621.mat,9,2,0,637.7936,0,
866.1282,Experiment4Metamer_ResponseGroup1.m,2,12,2,20,19,p,0,220,Data_5_1_20141021T144621.mat,9,1,0,866.1282,0,
788.699,Experiment4Metamer_ResponseGroup1.m,2,15,1,13,19,p,0,221,Data_5_1_20141021T144621.mat,9,2,0,788.699,0,
996.7863,Experiment4Metamer_ResponseGroup1.m,2,13,2,13,19,p,0,222,Data_5_1_20141021T144621.mat,9,1,0,996.7863,0,
951.3973,Experiment4Metamer_ResponseGroup1.m,1,5,1,6,20,q,0,223,Data_5_1_20141021T144621.mat,9,1,0,951.3973,0,
785.1042,Experiment4Metamer_ResponseGroup1.m,1,9,2,7,20,q,0,224,Data_5_1_20141021T144621.mat,9,2,0,785.1042,0,
889.9512,Experiment4Metamer_ResponseGroup1.m,2,15,2,5,19,p,0,225,Data_5_1_20141021T144621.mat,9,1,0,889.9512,0,
783.5278,Experiment4Metamer_ResponseGroup1.m,2,14,2,19,19,p,0,226,Data_5_1_20141021T144621.mat,9,1,0,783.5278,0,
780.4341,Experiment4Metamer_ResponseGroup1.m,2,20,2,17,19,p,0,227,Data_5_1_20141021T144621.mat,9,1,0,780.4341,0,
848.3556,Experiment4Metamer_ResponseGroup1.m,1,13,2,20,20,q,0,228,Data_5_1_20141021T144621.mat,9,2,0,848.3556,0,
646.0906,Experiment4Metamer_ResponseGroup1.m,1,6,2,3,20,q,0,229,Data_5_1_20141021T144621.mat,9,2,0,646.0906,0,
688.9256,Experiment4Metamer_ResponseGroup1.m,1,2,2,10,20,q,0,230,Data_5_1_20141021T144621.mat,9,2,0,688.9256,0,
831.6447,Experiment4Metamer_ResponseGroup1.m,2,17,1,5,19,p,0,231,Data_5_1_20141021T144621.mat,9,2,0,831.6447,0,
693.3241,Experiment4Metamer_ResponseGroup1.m,1,1,1,11,20,q,0,232,Data_5_1_20141021T144621.mat,9,1,0,693.3241,0,
630.1938,Experiment4Metamer_ResponseGroup1.m,1,2,1,7,20,q,0,233,Data_5_1_20141021T144621.mat,9,1,0,630.1938,0,
746.5673,Experiment4Metamer_ResponseGroup1.m,1,4,1,5,20,q,0,234,Data_5_1_20141021T144621.mat,9,1,0,746.5673,0,
570.6476,Experiment4Metamer_ResponseGroup1.m,1,2,1,4,20,q,0,235,Data_5_1_20141021T144621.mat,9,1,0,570.6476,0,
1021.4828,Experiment4Metamer_ResponseGroup1.m,1,8,1,15,20,q,0,236,Data_5_1_20141021T144621.mat,9,1,0,1021.4828,0,
616.1371,Experiment4Metamer_ResponseGroup1.m,1,2,2,5,20,q,0,237,Data_5_1_20141021T144621.mat,9,2,0,616.1371,0,
782.5311,Experiment4Metamer_ResponseGroup1.m,2,11,1,1,19,p,0,238,Data_5_1_20141021T144621.mat,9,2,0,782.5311,0,
693.5963,Experiment4Metamer_ResponseGroup1.m,1,4,1,12,20,q,0,239,Data_5_1_20141021T144621.mat,9,1,0,693.5963,0,
687.5401,Experiment4Metamer_ResponseGroup1.m,1,15,1,18,20,q,0,240,Data_5_1_20141021T144621.mat,9,1,0,687.5401,0,
713.4911,Experiment4Metamer_ResponseGroup1.m,1,15,1,16,20,q,0,241,Data_5_1_20141021T144621.mat,9,1,0,713.4911,0,
886.8377,Experiment4Metamer_ResponseGroup1.m,2,1,2,3,19,p,0,242,Data_5_1_20141021T144621.mat,9,1,0,886.8377,0,
1119.9834,Experiment4Metamer_ResponseGroup1.m,1,17,2,16,20,q,0,243,Data_5_1_20141021T144621.mat,9,2,0,1119.9834,0,
694.2886,Experiment4Metamer_ResponseGroup1.m,1,16,1,9,20,q,0,244,Data_5_1_20141021T144621.mat,9,1,0,694.2886,0,
753.5021,Experiment4Metamer_ResponseGroup1.m,2,4,2,19,19,p,0,245,Data_5_1_20141021T144621.mat,9,1,0,753.5021,0,
974.9406,Experiment4Metamer_ResponseGroup1.m,2,2,2,10,19,p,0,246,Data_5_1_20141021T144621.mat,9,1,0,974.9406,0,
897.8702,Experiment4Metamer_ResponseGroup1.m,1,1,1,5,20,q,0,247,Data_5_1_20141021T144621.mat,9,1,0,897.8702,0,
727.5681,Experiment4Metamer_ResponseGroup1.m,1,9,1,9,20,q,0,248,Data_5_1_20141021T144621.mat,9,1,0,727.5681,0,
811.7114,Experiment4Metamer_ResponseGroup1.m,2,19,1,17,19,p,0,249,Data_5_1_20141021T144621.mat,9,2,0,811.7114,0,
872.3118,Experiment4Metamer_ResponseGroup1.m,1,10,1,19,20,q,0,250,Data_5_1_20141021T144621.mat,9,1,0,872.3118,0,
906.7627,Experiment4Metamer_ResponseGroup1.m,2,20,1,3,19,p,0,251,Data_5_1_20141021T144621.mat,9,2,0,906.7627,0,
724.2003,Experiment4Metamer_ResponseGroup1.m,2,1,1,5,19,p,0,252,Data_5_1_20141021T144621.mat,9,2,0,724.2003,0,
723.9067,Experiment4Metamer_ResponseGroup1.m,2,20,1,16,19,p,0,253,Data_5_1_20141021T144621.mat,9,2,0,723.9067,0,
642.0941,Experiment4Metamer_ResponseGroup1.m,1,15,2,12,20,q,0,254,Data_5_1_20141021T144621.mat,9,2,0,642.0941,0,
771.9102,Experiment4Metamer_ResponseGroup1.m,2,2,1,12,19,p,0,255,Data_5_1_20141021T144621.mat,9,2,0,771.9102,0,
745.6026,Experiment4Metamer_ResponseGroup1.m,2,6,2,11,19,p,0,256,Data_5_1_20141021T144621.mat,9,1,0,745.6026,0,
870.5412,Experiment4Metamer_ResponseGroup1.m,1,4,2,10,20,q,0,257,Data_5_1_20141021T144621.mat,9,2,0,870.5412,0,
1102.4739,Experiment4Metamer_ResponseGroup1.m,1,18,2,3,20,q,0,258,Data_5_1_20141021T144621.mat,9,2,0,1102.4739,0,
747.8298,Experiment4Metamer_ResponseGroup1.m,2,1,1,8,19,p,0,259,Data_5_1_20141021T144621.mat,9,2,0,747.8298,0,
942.1655,Experiment4Metamer_ResponseGroup1.m,2,10,2,20,19,p,0,260,Data_5_1_20141021T144621.mat,9,1,0,942.1655,0,
755.1062,Experiment4Metamer_ResponseGroup1.m,1,10,2,3,20,q,0,261,Data_5_1_20141021T144621.mat,9,2,0,755.1062,0,
595.3588,Experiment4Metamer_ResponseGroup1.m,1,20,1,20,20,q,0,262,Data_5_1_20141021T144621.mat,9,1,0,595.3588,0,
568.3026,Experiment4Metamer_ResponseGroup1.m,1,10,1,15,20,q,0,263,Data_5_1_20141021T144621.mat,9,1,0,568.3026,0,
697.7892,Experiment4Metamer_ResponseGroup1.m,1,9,2,7,20,q,0,264,Data_5_1_20141021T144621.mat,9,2,0,697.7892,0,
619.4965,Experiment4Metamer_ResponseGroup1.m,1,1,2,9,20,q,0,265,Data_5_1_20141021T144621.mat,9,2,0,619.4965,0,
584.4553,Experiment4Metamer_ResponseGroup1.m,1,14,1,20,20,q,0,266,Data_5_1_20141021T144621.mat,9,1,0,584.4553,0,
590.9156,Experiment4Metamer_ResponseGroup1.m,1,14,2,15,20,q,0,267,Data_5_1_20141021T144621.mat,9,2,0,590.9156,0,
799.5291,Experiment4Metamer_ResponseGroup1.m,2,2,2,3,19,p,0,268,Data_5_1_20141021T144621.mat,9,1,0,799.5291,0,
707.663,Experiment4Metamer_ResponseGroup1.m,2,13,1,17,19,p,0,269,Data_5_1_20141021T144621.mat,9,2,0,707.663,0,
986.1645,Experiment4Metamer_ResponseGroup1.m,1,10,1,10,20,q,0,270,Data_5_1_20141021T144621.mat,9,1,0,986.1645,0,
799.8447,Experiment4Metamer_ResponseGroup1.m,2,9,2,2,19,p,0,271,Data_5_1_20141021T144621.mat,9,1,0,799.8447,0,
735.786,Experiment4Metamer_ResponseGroup1.m,2,8,2,8,19,p,0,272,Data_5_1_20141021T144621.mat,9,1,0,735.786,0,
718.9482,Experiment4Metamer_ResponseGroup1.m,2,11,1,2,19,p,0,273,Data_5_1_20141021T144621.mat,9,2,0,718.9482,0,
766.8773,Experiment4Metamer_ResponseGroup1.m,2,20,1,10,19,p,0,274,Data_5_1_20141021T144621.mat,9,2,0,766.8773,0,
668.4218,Experiment4Metamer_ResponseGroup1.m,1,14,2,11,20,q,0,275,Data_5_1_20141021T144621.mat,9,2,0,668.4218,0,
564.8272,Experiment4Metamer_ResponseGroup1.m,1,8,1,8,20,q,0,276,Data_5_1_20141021T144621.mat,9,1,0,564.8272,0,
889.4515,Experiment4Metamer_ResponseGroup1.m,1,18,1,4,20,q,0,277,Data_5_1_20141021T144621.mat,9,1,0,889.4515,0,
640.0124,Experiment4Metamer_ResponseGroup1.m,1,8,2,9,20,q,0,279,Data_5_1_20141021T144621.mat,9,2,0,640.0124,0,
666.943,Experiment4Metamer_ResponseGroup1.m,1,19,1,7,20,q,0,280,Data_5_1_20141021T144621.mat,9,1,0,666.943,0,
890.8697,Experiment4Metamer_ResponseGroup1.m,1,4,2,10,20,q,0,281,Data_5_1_20141021T144621.mat,9,2,0,890.8697,0,
972.5546,Experiment4Metamer_ResponseGroup1.m,1,16,2,7,20,q,0,282,Data_5_1_20141021T144621.mat,9,2,0,972.5546,0,
688.3296,Experiment4Metamer_ResponseGroup1.m,2,20,2,18,19,p,0,284,Data_5_1_20141021T144621.mat,9,1,0,688.3296,0,
825.8768,Experiment4Metamer_ResponseGroup1.m,1,13,2,10,20,q,0,285,Data_5_1_20141021T144621.mat,9,2,0,825.8768,0,
746.4325,Experiment4Metamer_ResponseGroup1.m,1,7,1,11,20,q,0,286,Data_5_1_20141021T144621.mat,9,1,0,746.4325,0,
834.2662,Experiment4Metamer_ResponseGroup1.m,2,2,2,7,19,p,0,287,Data_5_1_20141021T144621.mat,9,1,0,834.2662,0,
813.024,Experiment4Metamer_ResponseGroup1.m,1,18,2,1,20,q,0,288,Data_5_1_20141021T144621.mat,9,2,0,813.024,0,
791.4365,Experiment4Metamer_ResponseGroup1.m,1,15,2,16,20,q,0,289,Data_5_1_20141021T144621.mat,9,2,0,791.4365,0,
903.7784,Experiment4Metamer_ResponseGroup1.m,2,13,1,11,19,p,0,290,Data_5_1_20141021T144621.mat,9,2,0,903.7784,0,
970.8252,Experiment4Metamer_ResponseGroup1.m,1,6,2,1,20,q,0,291,Data_5_1_20141021T144621.mat,9,2,0,970.8252,0,
821.8909,Experiment4Metamer_ResponseGroup1.m,2,3,1,15,19,p,0,292,Data_5_1_20141021T144621.mat,9,2,0,821.8909,0,
776.2094,Experiment4Metamer_ResponseGroup1.m,2,18,1,7,19,p,0,293,Data_5_1_20141021T144621.mat,9,2,0,776.2094,0,
676.0443,Experiment4Metamer_ResponseGroup1.m,1,5,1,20,20,q,0,294,Data_5_1_20141021T144621.mat,9,1,0,676.0443,0,
782.6986,Experiment4Metamer_ResponseGroup1.m,2,17,1,5,19,p,0,295,Data_5_1_20141021T144621.mat,9,2,0,782.6986,0,
809.0398,Experiment4Metamer_ResponseGroup1.m,2,15,2,17,19,p,0,296,Data_5_1_20141021T144621.mat,9,1,0,809.0398,0,
790.6288,Experiment4Metamer_ResponseGroup1.m,1,7,2,9,20,q,0,297,Data_5_1_20141021T144621.mat,9,2,0,790.6288,0,
668.5623,Experiment4Metamer_ResponseGroup1.m,1,19,1,3,20,q,0,299,Data_5_1_20141021T144621.mat,9,1,0,668.5623,0,
819.9465,Experiment4Metamer_ResponseGroup1.m,2,12,2,9,19,p,0,300,Data_5_1_20141021T144621.mat,9,1,0,819.9465,0,
945.6726,Experiment4Metamer_ResponseGroup1.m,2,8,2,18,19,p,0,301,Data_5_1_20141021T144621.mat,9,1,0,945.6726,0,
1033.9623,Experiment4Metamer_ResponseGroup1.m,2,9,2,11,19,p,0,302,Data_5_1_20141021T144621.mat,9,1,0,1033.9623,0,
692.4733,Experiment4Metamer_ResponseGroup1.m,1,7,2,20,20,q,0,303,Data_5_1_20141021T144621.mat,9,2,0,692.4733,0,
936.3291,Experiment4Metamer_ResponseGroup1.m,2,18,1,18,19,p,0,304,Data_5_1_20141021T144621.mat,9,2,0,936.3291,0,
809.5038,Experiment4Metamer_ResponseGroup1.m,2,18,1,6,19,p,0,306,Data_5_1_20141021T144621.mat,9,2,0,809.5038,0,
689.0554,Experiment4Metamer_ResponseGroup1.m,2,3,2,5,19,p,0,307,Data_5_1_20141021T144621.mat,9,1,0,689.0554,0,
915.6339,Experiment4Metamer_ResponseGroup1.m,2,12,1,10,19,p,0,308,Data_5_1_20141021T144621.mat,9,2,0,915.6339,0,
726.4149,Experiment4Metamer_ResponseGroup1.m,2,15,1,16,19,p,0,309,Data_5_1_20141021T144621.mat,9,2,0,726.4149,0,
836.8433,Experiment4Metamer_ResponseGroup1.m,1,15,2,3,20,q,0,310,Data_5_1_20141021T144621.mat,9,2,0,836.8433,0,
921.6801,Experiment4Metamer_ResponseGroup1.m,2,6,1,14,19,p,0,311,Data_5_1_20141021T144621.mat,9,2,0,921.6801,0,
863.2797,Experiment4Metamer_ResponseGroup1.m,2,1,1,14,19,p,0,312,Data_5_1_20141021T144621.mat,9,2,0,863.2797,0,
1079.2318,Experiment4Metamer_ResponseGroup1.m,1,2,1,18,20,q,0,314,Data_5_1_20141021T144621.mat,9,1,0,1079.2318,0,
745.6115,Experiment4Metamer_ResponseGroup1.m,2,15,1,11,19,p,0,315,Data_5_1_20141021T144621.mat,9,2,0,745.6115,0,
737.3818,Experiment4Metamer_ResponseGroup1.m,1,3,1,19,20,q,0,316,Data_5_1_20141021T144621.mat,9,1,0,737.3818,0,
671.6539,Experiment4Metamer_ResponseGroup1.m,1,3,1,10,20,q,0,317,Data_5_1_20141021T144621.mat,9,1,0,671.6539,0,
767.0116,Experiment4Metamer_ResponseGroup1.m,1,7,1,3,20,q,0,319,Data_5_1_20141021T144621.mat,9,1,0,767.0116,0,
851.7977,Experiment4Metamer_ResponseGroup1.m,1,18,2,13,20,q,0,320,Data_5_1_20141021T144621.mat,9,2,0,851.7977,0,
1077.1016,Experiment4Metamer_ResponseGroup1.m,2,16,1,7,19,p,0,321,Data_5_1_20141021T144621.mat,9,2,0,1077.1016,0,
592.0536,Experiment4Metamer_ResponseGroup1.m,1,12,1,13,20,q,0,322,Data_5_1_20141021T144621.mat,9,1,0,592.0536,0,
1030.1147,Experiment4Metamer_ResponseGroup1.m,2,20,2,5,19,p,0,323,Data_5_1_20141021T144621.mat,9,1,0,1030.1147,0,
1063.3286,Experiment4Metamer_ResponseGroup1.m,1,2,1,2,20,q,0,324,Data_5_1_20141021T144621.mat,9,1,0,1063.3286,0,
719.2206,Experiment4Metamer_ResponseGroup1.m,1,20,2,8,20,q,0,325,Data_5_1_20141021T144621.mat,9,2,0,719.2206,0,
1091.3162,Experiment4Metamer_ResponseGroup1.m,2,17,2,20,19,p,0,326,Data_5_1_20141021T144621.mat,9,1,0,1091.3162,0,
790.0464,Experiment4Metamer_ResponseGroup1.m,2,5,1,16,19,p,0,327,Data_5_1_20141021T144621.mat,9,2,0,790.0464,0,
727.1987,Experiment4Metamer_ResponseGroup1.m,1,14,2,14,20,q,0,328,Data_5_1_20141021T144621.mat,9,2,0,727.1987,0,
782.5918,Experiment4Metamer_ResponseGroup1.m,1,1,2,6,20,q,0,329,Data_5_1_20141021T144621.mat,9,2,0,782.5918,0,
673.5346,Experiment4Metamer_ResponseGroup1.m,2,8,1,2,19,p,0,330,Data_5_1_20141021T144621.mat,9,2,0,673.5346,0,
735.5905,Experiment4Metamer_ResponseGroup1.m,2,1,1,8,19,p,0,331,Data_5_1_20141021T144621.mat,9,2,0,735.5905,0,
638.944,Experiment4Metamer_ResponseGroup1.m,2,8,1,20,19,p,0,332,Data_5_1_20141021T144621.mat,9,2,0,638.944,0,
722.6198,Experiment4Metamer_ResponseGroup1.m,2,11,1,2,19,p,0,333,Data_5_1_20141021T144621.mat,9,2,0,722.6198,0,
742.1412,Experiment4Metamer_ResponseGroup1.m,1,8,2,9,20,q,0,334,Data_5_1_20141021T144621.mat,9,2,0,742.1412,0,
630.4263,Experiment4Metamer_ResponseGroup1.m,2,8,1,3,19,p,0,335,Data_5_1_20141021T144621.mat,9,2,0,630.4263,0,
702.9171,Experiment4Metamer_ResponseGroup1.m,1,2,1,14,20,q,0,336,Data_5_1_20141021T144621.mat,9,1,0,702.9171,0,
671.4216,Experiment4Metamer_ResponseGroup1.m,2,10,2,19,19,p,0,337,Data_5_1_20141021T144621.mat,9,1,0,671.4216,0,
698.5534,Experiment4Metamer_ResponseGroup1.m,1,8,1,20,20,q,0,338,Data_5_1_20141021T144621.mat,9,1,0,698.5534,0,
652.5941,Experiment4Metamer_ResponseGroup1.m,2,8,2,2,19,p,0,339,Data_5_1_20141021T144621.mat,9,1,0,652.5941,0,
743.3342,Experiment4Metamer_ResponseGroup1.m,1,20,1,6,20,q,0,340,Data_5_1_20141021T144621.mat,9,1,0,743.3342,0,
626.0916,Experiment4Metamer_ResponseGroup1.m,2,8,2,9,19,p,0,341,Data_5_1_20141021T144621.mat,9,1,0,626.0916,0,
970.4647,Experiment4Metamer_ResponseGroup1.m,2,9,1,20,19,p,0,342,Data_5_1_20141021T144621.mat,9,2,0,970.4647,0,
664.562,Experiment4Metamer_ResponseGroup1.m,2,10,1,3,19,p,0,344,Data_5_1_20141021T144621.mat,9,2,0,664.562,0,
743.7589,Experiment4Metamer_ResponseGroup1.m,2,12,1,11,19,p,0,346,Data_5_1_20141021T144621.mat,9,2,0,743.7589,0,
748.2451,Experiment4Metamer_ResponseGroup1.m,2,15,1,6,19,p,0,347,Data_5_1_20141021T144621.mat,9,2,0,748.2451,0,
1038.7152,Experiment4Metamer_ResponseGroup1.m,1,19,1,4,20,q,0,348,Data_5_1_20141021T144621.mat,9,1,0,1038.7152,0,
717.4414,Experiment4Metamer_ResponseGroup1.m,1,11,1,12,20,q,0,349,Data_5_1_20141021T144621.mat,9,1,0,717.4414,0,
798.3779,Experiment4Metamer_ResponseGroup1.m,1,3,1,17,20,q,0,350,Data_5_1_20141021T144621.mat,9,1,0,798.3779,0,
871.5321,Experiment4Metamer_ResponseGroup1.m,2,4,2,17,19,p,0,352,Data_5_1_20141021T144621.mat,9,1,0,871.5321,0,
870.1804,Experiment4Metamer_ResponseGroup1.m,2,4,1,10,19,p,0,353,Data_5_1_20141021T144621.mat,9,2,0,870.1804,0,
694.0579,Experiment4Metamer_ResponseGroup1.m,2,7,1,3,19,p,0,354,Data_5_1_20141021T144621.mat,9,2,0,694.0579,0,
745.6615,Experiment4Metamer_ResponseGroup1.m,1,1,2,15,20,q,0,357,Data_5_1_20141021T144621.mat,9,2,0,745.6615,0,
940.0663,Experiment4Metamer_ResponseGroup1.m,1,8,1,15,20,q,0,358,Data_5_1_20141021T144621.mat,9,1,0,940.0663,0,
959.0082,Experiment4Metamer_ResponseGroup1.m,2,10,2,16,19,p,0,360,Data_5_1_20141021T144621.mat,9,1,0,959.0082,0,
743.6627,Experiment4Metamer_ResponseGroup1.m,1,17,1,20,20,q,0,361,Data_5_1_20141021T144621.mat,9,1,0,743.6627,0,
723.9477,Experiment4Metamer_ResponseGroup1.m,1,7,1,7,20,q,0,362,Data_5_1_20141021T144621.mat,9,1,0,723.9477,0,
725.0064,Experiment4Metamer_ResponseGroup1.m,1,5,1,15,20,q,0,363,Data_5_1_20141021T144621.mat,9,1,0,725.0064,0,
801.4815,Experiment4Metamer_ResponseGroup1.m,1,9,2,7,20,q,0,364,Data_5_1_20141021T144621.mat,9,2,0,801.4815,0,
517.5785,Experiment4Metamer_ResponseGroup1.m,1,14,2,20,20,q,0,365,Data_5_1_20141021T144621.mat,9,2,0,517.5785,0,
752.712,Experiment4Metamer_ResponseGroup1.m,1,4,2,19,20,q,0,366,Data_5_1_20141021T144621.mat,9,2,0,752.712,0,
1029.0493,Experiment4Metamer_ResponseGroup1.m,2,16,1,9,19,p,0,367,Data_5_1_20141021T144621.mat,9,2,0,1029.0493,0,
679.0055,Experiment4Metamer_ResponseGroup1.m,2,16,2,8,19,p,0,368,Data_5_1_20141021T144621.mat,9,1,0,679.0055,0,
693.6133,Experiment4Metamer_ResponseGroup1.m,2,3,1,13,19,p,0,369,Data_5_1_20141021T144621.mat,9,2,0,693.6133,0,
889.4101,Experiment4Metamer_ResponseGroup1.m,1,5,1,16,20,q,0,370,Data_5_1_20141021T144621.mat,9,1,0,889.4101,0,
628.2731,Experiment4Metamer_ResponseGroup1.m,1,15,1,10,20,q,0,371,Data_5_1_20141021T144621.mat,9,1,0,628.2731,0,
600.302,Experiment4Metamer_ResponseGroup1.m,1,1,1,10,20,q,0,372,Data_5_1_20141021T144621.mat,9,1,0,600.302,0,
714.5472,Experiment4Metamer_ResponseGroup1.m,2,19,1,9,19,p,0,373,Data_5_1_20141021T144621.mat,9,2,0,714.5472,0,
786.3035,Experiment4Metamer_ResponseGroup1.m,2,14,2,3,19,p,0,374,Data_5_1_20141021T144621.mat,9,1,0,786.3035,0,
677.1634,Experiment4Metamer_ResponseGroup1.m,2,20,1,5,19,p,0,375,Data_5_1_20141021T144621.mat,9,2,0,677.1634,0,
782.1684,Experiment4Metamer_ResponseGroup1.m,2,3,1,6,19,p,0,376,Data_5_1_20141021T144621.mat,9,2,0,782.1684,0,
843.6578,Experiment4Metamer_ResponseGroup1.m,2,15,1,2,19,p,0,377,Data_5_1_20141021T144621.mat,9,2,0,843.6578,0,
879.5594,Experiment4Metamer_ResponseGroup1.m,1,1,2,2,20,q,0,378,Data_5_1_20141021T144621.mat,9,2,0,879.5594,0,
670.3638,Experiment4Metamer_ResponseGroup1.m,2,15,1,10,19,p,0,379,Data_5_1_20141021T144621.mat,9,2,0,670.3638,0,
780.946,Experiment4Metamer_ResponseGroup1.m,2,7,2,19,19,p,0,380,Data_5_1_20141021T144621.mat,9,1,0,780.946,0,
850.7957,Experiment4Metamer_ResponseGroup1.m,1,15,2,9,20,q,0,381,Data_5_1_20141021T144621.mat,9,2,0,850.7957,0,
598.3306,Experiment4Metamer_ResponseGroup1.m,2,11,2,3,19,p,0,382,Data_5_1_20141021T144621.mat,9,1,0,598.3306,0,
846.7752,Experiment4Metamer_ResponseGroup1.m,2,12,1,12,19,p,0,383,Data_5_1_20141021T144621.mat,9,2,0,846.7752,0,
692.5449,Experiment4Metamer_ResponseGroup1.m,1,6,1,4,20,q,0,384,Data_5_1_20141021T144621.mat,9,1,0,692.5449,0,
646.7667,Experiment4Metamer_ResponseGroup1.m,2,6,1,15,19,p,0,385,Data_5_1_20141021T144621.mat,9,2,0,646.7667,0,
691.0045,Experiment4Metamer_ResponseGroup1.m,1,9,2,13,20,q,0,386,Data_5_1_20141021T144621.mat,9,2,0,691.0045,0,
713.6639,Experiment4Metamer_ResponseGroup1.m,1,2,2,13,20,q,0,387,Data_5_1_20141021T144621.mat,9,2,0,713.6639,0,
904.7063,Experiment4Metamer_ResponseGroup1.m,1,11,2,12,20,q,0,388,Data_5_1_20141021T144621.mat,9,2,0,904.7063,0,
736.7282,Experiment4Metamer_ResponseGroup1.m,2,9,1,8,19,p,0,389,Data_5_1_20141021T144621.mat,9,2,0,736.7282,0,
797.6485,Experiment4Metamer_ResponseGroup1.m,2,17,1,17,19,p,0,390,Data_5_1_20141021T144621.mat,9,2,0,797.6485,0,
936.9203,Experiment4Metamer_ResponseGroup1.m,1,8,1,6,20,q,0,391,Data_5_1_20141021T144621.mat,9,1,0,936.9203,0,
769.2209,Experiment4Metamer_ResponseGroup1.m,2,6,2,1,19,p,0,392,Data_5_1_20141021T144621.mat,9,1,0,769.2209,0,
650.6673,Experiment4Metamer_ResponseGroup1.m,2,15,1,19,19,p,0,393,Data_5_1_20141021T144621.mat,9,2,0,650.6673,0,
742.4785,Experiment4Metamer_ResponseGroup1.m,1,10,2,11,20,q,0,395,Data_5_1_20141021T144621.mat,9,2,0,742.4785,0,
669.2217,Experiment4Metamer_ResponseGroup1.m,1,6,1,5,20,q,0,396,Data_5_1_20141021T144621.mat,9,1,0,669.2217,0,
742.0211,Experiment4Metamer_ResponseGroup1.m,2,6,1,13,19,p,0,397,Data_5_1_20141021T144621.mat,9,2,0,742.0211,0,
697.8113,Experiment4Metamer_ResponseGroup1.m,1,19,1,13,20,q,0,398,Data_5_1_20141021T144621.mat,9,1,0,697.8113,0,
876.3607,Experiment4Metamer_ResponseGroup1.m,1,8,2,1,20,q,0,399,Data_5_1_20141021T144621.mat,9,2,0,876.3607,0,
680.1315,Experiment4Metamer_ResponseGroup1.m,1,8,2,10,20,q,0,402,Data_5_1_20141021T144621.mat,9,2,0,680.1315,0,
754.5124,Experiment4Metamer_ResponseGroup1.m,2,6,1,12,19,p,0,403,Data_5_1_20141021T144621.mat,9,2,0,754.5124,0,
700.5477,Experiment4Metamer_ResponseGroup1.m,2,9,1,6,19,p,0,404,Data_5_1_20141021T144621.mat,9,2,0,700.5477,0,
576.414,Experiment4Metamer_ResponseGroup1.m,1,4,2,7,20,q,0,405,Data_5_1_20141021T144621.mat,9,2,0,576.414,0,
751.6121,Experiment4Metamer_ResponseGroup1.m,2,8,2,3,19,p,0,406,Data_5_1_20141021T144621.mat,9,1,0,751.6121,0,
847.383,Experiment4Metamer_ResponseGroup1.m,2,12,1,1,19,p,0,407,Data_5_1_20141021T144621.mat,9,2,0,847.383,0,
855.2261,Experiment4Metamer_ResponseGroup1.m,1,20,2,20,20,q,0,408,Data_5_1_20141021T144621.mat,9,2,0,855.2261,0,
646.3775,Experiment4Metamer_ResponseGroup1.m,1,16,1,4,20,q,0,409,Data_5_1_20141021T144621.mat,9,1,0,646.3775,0,
771.1419,Experiment4Metamer_ResponseGroup1.m,2,14,2,8,19,p,0,414,Data_5_1_20141021T144621.mat,9,1,0,771.1419,0,
833.3264,Experiment4Metamer_ResponseGroup1.m,1,14,1,3,20,q,0,415,Data_5_1_20141021T144621.mat,9,1,0,833.3264,0,
951.8496,Experiment4Metamer_ResponseGroup1.m,1,2,2,16,20,q,0,416,Data_5_1_20141021T144621.mat,9,2,0,951.8496,0,
1009.6444,Experiment4Metamer_ResponseGroup1.m,1,9,1,9,20,q,0,419,Data_5_1_20141021T144621.mat,9,1,0,1009.6444,0,
788.8352,Experiment4Metamer_ResponseGroup1.m,2,5,1,12,19,p,0,420,Data_5_1_20141021T144621.mat,9,2,0,788.8352,0,
957.1635,Experiment4Metamer_ResponseGroup1.m,1,17,1,13,20,q,0,421,Data_5_1_20141021T144621.mat,9,1,0,957.1635,0,
904.9332,Experiment4Metamer_ResponseGroup1.m,1,6,1,1,20,q,0,422,Data_5_1_20141021T144621.mat,9,1,0,904.9332,0,
