RT,expName,currWordCategory,currWordNumber,currImageCategory,currImageNumber,pressedKeyNum,pressedKeyName,error,currTrial,fileName,sid,CongruentOrNot,errorCount,trimData,outlier,
636.3088,Experiment4Metamer_ResponseGroup2.m,1,6,2,15,19,p,0,210,Data_6_2_20141022T120014.mat,10,2,0,636.3088,0,
600.5225,Experiment4Metamer_ResponseGroup2.m,1,20,2,5,19,p,0,211,Data_6_2_20141022T120014.mat,10,2,0,600.5225,0,
779.8979,Experiment4Metamer_ResponseGroup2.m,1,16,2,4,19,p,0,212,Data_6_2_20141022T120014.mat,10,2,0,779.8979,0,
665.6184,Experiment4Metamer_ResponseGroup2.m,1,1,1,20,19,p,0,213,Data_6_2_20141022T120014.mat,10,1,0,665.6184,0,
564.3113,Experiment4Metamer_ResponseGroup2.m,1,15,2,10,19,p,0,214,Data_6_2_20141022T120014.mat,10,2,0,564.3113,0,
768.9549,Experiment4Metamer_ResponseGroup2.m,2,20,2,7,20,q,0,215,Data_6_2_20141022T120014.mat,10,1,0,768.9549,0,
748.5154,Experiment4Metamer_ResponseGroup2.m,2,16,2,5,20,q,0,216,Data_6_2_20141022T120014.mat,10,1,0,748.5154,0,
569.9138,Experiment4Metamer_ResponseGroup2.m,1,15,2,20,19,p,0,217,Data_6_2_20141022T120014.mat,10,2,0,569.9138,0,
659.925,Experiment4Metamer_ResponseGroup2.m,2,3,1,5,20,q,0,218,Data_6_2_20141022T120014.mat,10,2,0,659.925,0,
610.9921,Experiment4Metamer_ResponseGroup2.m,1,12,1,15,19,p,0,219,Data_6_2_20141022T120014.mat,10,1,0,610.9921,0,
724.4249,Experiment4Metamer_ResponseGroup2.m,1,8,2,17,19,p,0,220,Data_6_2_20141022T120014.mat,10,2,0,724.4249,0,
826.7569,Experiment4Metamer_ResponseGroup2.m,2,19,1,17,20,q,0,221,Data_6_2_20141022T120014.mat,10,2,0,826.7569,0,
645.7319,Experiment4Metamer_ResponseGroup2.m,1,13,2,12,19,p,0,222,Data_6_2_20141022T120014.mat,10,2,0,645.7319,0,
570.8366,Experiment4Metamer_ResponseGroup2.m,1,12,1,16,19,p,0,223,Data_6_2_20141022T120014.mat,10,1,0,570.8366,0,
631.6483,Experiment4Metamer_ResponseGroup2.m,2,17,1,19,20,q,0,224,Data_6_2_20141022T120014.mat,10,2,0,631.6483,0,
541.0724,Experiment4Metamer_ResponseGroup2.m,1,5,1,4,19,p,0,225,Data_6_2_20141022T120014.mat,10,1,0,541.0724,0,
649.733,Experiment4Metamer_ResponseGroup2.m,1,12,1,12,19,p,0,226,Data_6_2_20141022T120014.mat,10,1,0,649.733,0,
722.3716,Experiment4Metamer_ResponseGroup2.m,2,9,2,16,20,q,0,227,Data_6_2_20141022T120014.mat,10,1,0,722.3716,0,
840.1903,Experiment4Metamer_ResponseGroup2.m,1,9,2,1,19,p,0,228,Data_6_2_20141022T120014.mat,10,2,0,840.1903,0,
886.4393,Experiment4Metamer_ResponseGroup2.m,2,12,1,3,20,q,0,229,Data_6_2_20141022T120014.mat,10,2,0,886.4393,0,
682.4097,Experiment4Metamer_ResponseGroup2.m,1,19,1,18,19,p,0,230,Data_6_2_20141022T120014.mat,10,1,0,682.4097,0,
788.3295,Experiment4Metamer_ResponseGroup2.m,2,6,1,11,20,q,0,231,Data_6_2_20141022T120014.mat,10,2,0,788.3295,0,
698.414,Experiment4Metamer_ResponseGroup2.m,2,7,2,5,20,q,0,232,Data_6_2_20141022T120014.mat,10,1,0,698.414,0,
678.9318,Experiment4Metamer_ResponseGroup2.m,2,8,1,7,20,q,0,233,Data_6_2_20141022T120014.mat,10,2,0,678.9318,0,
595.2818,Experiment4Metamer_ResponseGroup2.m,1,13,1,12,19,p,0,234,Data_6_2_20141022T120014.mat,10,1,0,595.2818,0,
730.9103,Experiment4Metamer_ResponseGroup2.m,2,13,2,20,20,q,0,235,Data_6_2_20141022T120014.mat,10,1,0,730.9103,0,
623.4382,Experiment4Metamer_ResponseGroup2.m,1,14,1,5,19,p,0,236,Data_6_2_20141022T120014.mat,10,1,0,623.4382,0,
589.4876,Experiment4Metamer_ResponseGroup2.m,2,13,1,13,20,q,0,237,Data_6_2_20141022T120014.mat,10,2,0,589.4876,0,
596.1716,Experiment4Metamer_ResponseGroup2.m,1,6,2,3,19,p,0,238,Data_6_2_20141022T120014.mat,10,2,0,596.1716,0,
601.3521,Experiment4Metamer_ResponseGroup2.m,1,2,1,11,19,p,0,239,Data_6_2_20141022T120014.mat,10,1,0,601.3521,0,
670.8806,Experiment4Metamer_ResponseGroup2.m,1,5,2,3,19,p,0,240,Data_6_2_20141022T120014.mat,10,2,0,670.8806,0,
711.4322,Experiment4Metamer_ResponseGroup2.m,1,9,1,11,19,p,0,241,Data_6_2_20141022T120014.mat,10,1,0,711.4322,0,
505.4535,Experiment4Metamer_ResponseGroup2.m,1,12,2,13,19,p,0,243,Data_6_2_20141022T120014.mat,10,2,0,505.4535,0,
621.5319,Experiment4Metamer_ResponseGroup2.m,1,9,1,1,19,p,0,244,Data_6_2_20141022T120014.mat,10,1,0,621.5319,0,
657.2488,Experiment4Metamer_ResponseGroup2.m,1,15,1,1,19,p,0,245,Data_6_2_20141022T120014.mat,10,1,0,657.2488,0,
655.2881,Experiment4Metamer_ResponseGroup2.m,2,16,2,1,20,q,0,246,Data_6_2_20141022T120014.mat,10,1,0,655.2881,0,
707.7168,Experiment4Metamer_ResponseGroup2.m,2,4,1,7,20,q,0,247,Data_6_2_20141022T120014.mat,10,2,0,707.7168,0,
618.0066,Experiment4Metamer_ResponseGroup2.m,1,1,1,15,19,p,0,248,Data_6_2_20141022T120014.mat,10,1,0,618.0066,0,
728.2777,Experiment4Metamer_ResponseGroup2.m,2,2,1,18,20,q,0,249,Data_6_2_20141022T120014.mat,10,2,0,728.2777,0,
555.2093,Experiment4Metamer_ResponseGroup2.m,1,2,2,5,19,p,0,250,Data_6_2_20141022T120014.mat,10,2,0,555.2093,0,
814.5292,Experiment4Metamer_ResponseGroup2.m,1,17,2,2,19,p,0,251,Data_6_2_20141022T120014.mat,10,2,0,814.5292,0,
634.2925,Experiment4Metamer_ResponseGroup2.m,1,20,1,2,19,p,0,252,Data_6_2_20141022T120014.mat,10,1,0,634.2925,0,
814.0825,Experiment4Metamer_ResponseGroup2.m,2,14,2,12,20,q,0,253,Data_6_2_20141022T120014.mat,10,1,0,814.0825,0,
669.6417,Experiment4Metamer_ResponseGroup2.m,1,5,2,17,19,p,0,254,Data_6_2_20141022T120014.mat,10,2,0,669.6417,0,
712.3511,Experiment4Metamer_ResponseGroup2.m,2,17,1,1,20,q,0,255,Data_6_2_20141022T120014.mat,10,2,0,712.3511,0,
712.8681,Experiment4Metamer_ResponseGroup2.m,1,17,1,11,19,p,0,256,Data_6_2_20141022T120014.mat,10,1,0,712.8681,0,
778.4632,Experiment4Metamer_ResponseGroup2.m,1,9,2,7,19,p,0,257,Data_6_2_20141022T120014.mat,10,2,0,778.4632,0,
619.3384,Experiment4Metamer_ResponseGroup2.m,1,19,2,4,19,p,0,258,Data_6_2_20141022T120014.mat,10,2,0,619.3384,0,
669.1968,Experiment4Metamer_ResponseGroup2.m,1,4,1,18,19,p,0,259,Data_6_2_20141022T120014.mat,10,1,0,669.1968,0,
685.2024,Experiment4Metamer_ResponseGroup2.m,2,19,1,4,20,q,0,260,Data_6_2_20141022T120014.mat,10,2,0,685.2024,0,
671.3278,Experiment4Metamer_ResponseGroup2.m,2,3,2,18,20,q,0,262,Data_6_2_20141022T120014.mat,10,1,0,671.3278,0,
631.025,Experiment4Metamer_ResponseGroup2.m,1,13,1,8,19,p,0,263,Data_6_2_20141022T120014.mat,10,1,0,631.025,0,
651.4717,Experiment4Metamer_ResponseGroup2.m,1,17,1,5,19,p,0,264,Data_6_2_20141022T120014.mat,10,1,0,651.4717,0,
741.9239,Experiment4Metamer_ResponseGroup2.m,1,1,1,7,19,p,0,265,Data_6_2_20141022T120014.mat,10,1,0,741.9239,0,
832.5801,Experiment4Metamer_ResponseGroup2.m,1,16,2,1,19,p,0,266,Data_6_2_20141022T120014.mat,10,2,0,832.5801,0,
571.1107,Experiment4Metamer_ResponseGroup2.m,1,2,2,6,19,p,0,267,Data_6_2_20141022T120014.mat,10,2,0,571.1107,0,
673.8782,Experiment4Metamer_ResponseGroup2.m,2,15,1,20,20,q,0,268,Data_6_2_20141022T120014.mat,10,2,0,673.8782,0,
851.8709,Experiment4Metamer_ResponseGroup2.m,1,3,1,20,19,p,0,269,Data_6_2_20141022T120014.mat,10,1,0,851.8709,0,
582.1371,Experiment4Metamer_ResponseGroup2.m,1,14,2,14,19,p,0,270,Data_6_2_20141022T120014.mat,10,2,0,582.1371,0,
664.5774,Experiment4Metamer_ResponseGroup2.m,1,16,1,20,19,p,0,271,Data_6_2_20141022T120014.mat,10,1,0,664.5774,0,
667.7959,Experiment4Metamer_ResponseGroup2.m,2,11,2,20,20,q,0,272,Data_6_2_20141022T120014.mat,10,1,0,667.7959,0,
642.0624,Experiment4Metamer_ResponseGroup2.m,1,6,1,14,19,p,0,273,Data_6_2_20141022T120014.mat,10,1,0,642.0624,0,
564.9982,Experiment4Metamer_ResponseGroup2.m,1,14,2,1,19,p,0,274,Data_6_2_20141022T120014.mat,10,2,0,564.9982,0,
607.0056,Experiment4Metamer_ResponseGroup2.m,2,17,1,16,20,q,0,275,Data_6_2_20141022T120014.mat,10,2,0,607.0056,0,
723.2376,Experiment4Metamer_ResponseGroup2.m,2,11,2,13,20,q,0,276,Data_6_2_20141022T120014.mat,10,1,0,723.2376,0,
732.9397,Experiment4Metamer_ResponseGroup2.m,2,9,1,3,20,q,0,277,Data_6_2_20141022T120014.mat,10,2,0,732.9397,0,
916.1866,Experiment4Metamer_ResponseGroup2.m,1,7,2,20,19,p,0,278,Data_6_2_20141022T120014.mat,10,2,0,916.1866,0,
631.8663,Experiment4Metamer_ResponseGroup2.m,2,6,1,15,20,q,0,279,Data_6_2_20141022T120014.mat,10,2,0,631.8663,0,
862.3972,Experiment4Metamer_ResponseGroup2.m,1,17,1,9,19,p,0,280,Data_6_2_20141022T120014.mat,10,1,0,862.3972,0,
748.1681,Experiment4Metamer_ResponseGroup2.m,1,10,1,11,19,p,0,282,Data_6_2_20141022T120014.mat,10,1,0,748.1681,0,
708.7739,Experiment4Metamer_ResponseGroup2.m,2,7,1,17,20,q,0,283,Data_6_2_20141022T120014.mat,10,2,0,708.7739,0,
684.2444,Experiment4Metamer_ResponseGroup2.m,2,17,2,7,20,q,0,284,Data_6_2_20141022T120014.mat,10,1,0,684.2444,0,
733.1472,Experiment4Metamer_ResponseGroup2.m,2,1,1,19,20,q,0,285,Data_6_2_20141022T120014.mat,10,2,0,733.1472,0,
731.0958,Experiment4Metamer_ResponseGroup2.m,2,18,1,17,20,q,0,286,Data_6_2_20141022T120014.mat,10,2,0,731.0958,0,
658.8274,Experiment4Metamer_ResponseGroup2.m,2,8,2,10,20,q,0,287,Data_6_2_20141022T120014.mat,10,1,0,658.8274,0,
817.996,Experiment4Metamer_ResponseGroup2.m,2,14,1,12,20,q,0,288,Data_6_2_20141022T120014.mat,10,2,0,817.996,0,
754.0362,Experiment4Metamer_ResponseGroup2.m,2,9,1,9,20,q,0,289,Data_6_2_20141022T120014.mat,10,2,0,754.0362,0,
691.2715,Experiment4Metamer_ResponseGroup2.m,1,7,1,11,19,p,0,290,Data_6_2_20141022T120014.mat,10,1,0,691.2715,0,
679.492,Experiment4Metamer_ResponseGroup2.m,1,10,1,3,19,p,0,291,Data_6_2_20141022T120014.mat,10,1,0,679.492,0,
717.4597,Experiment4Metamer_ResponseGroup2.m,2,12,2,8,20,q,0,292,Data_6_2_20141022T120014.mat,10,1,0,717.4597,0,
695.5231,Experiment4Metamer_ResponseGroup2.m,2,10,1,5,20,q,0,293,Data_6_2_20141022T120014.mat,10,2,0,695.5231,0,
735.6445,Experiment4Metamer_ResponseGroup2.m,2,15,2,19,20,q,0,294,Data_6_2_20141022T120014.mat,10,1,0,735.6445,0,
753.3206,Experiment4Metamer_ResponseGroup2.m,1,5,2,8,19,p,0,295,Data_6_2_20141022T120014.mat,10,2,0,753.3206,0,
641.1429,Experiment4Metamer_ResponseGroup2.m,2,17,1,3,20,q,0,296,Data_6_2_20141022T120014.mat,10,2,0,641.1429,0,
788.1905,Experiment4Metamer_ResponseGroup2.m,1,11,2,3,19,p,0,297,Data_6_2_20141022T120014.mat,10,2,0,788.1905,0,
754.5933,Experiment4Metamer_ResponseGroup2.m,2,2,1,12,20,q,0,298,Data_6_2_20141022T120014.mat,10,2,0,754.5933,0,
675.0161,Experiment4Metamer_ResponseGroup2.m,2,19,2,14,20,q,0,299,Data_6_2_20141022T120014.mat,10,1,0,675.0161,0,
645.9816,Experiment4Metamer_ResponseGroup2.m,1,14,2,14,19,p,0,300,Data_6_2_20141022T120014.mat,10,2,0,645.9816,0,
628.1,Experiment4Metamer_ResponseGroup2.m,1,14,2,5,19,p,0,301,Data_6_2_20141022T120014.mat,10,2,0,628.1,0,
688.8568,Experiment4Metamer_ResponseGroup2.m,1,18,1,14,19,p,0,302,Data_6_2_20141022T120014.mat,10,1,0,688.8568,0,
682.1203,Experiment4Metamer_ResponseGroup2.m,2,1,2,1,20,q,0,303,Data_6_2_20141022T120014.mat,10,1,0,682.1203,0,
744.1633,Experiment4Metamer_ResponseGroup2.m,2,11,2,15,20,q,0,304,Data_6_2_20141022T120014.mat,10,1,0,744.1633,0,
766.7121,Experiment4Metamer_ResponseGroup2.m,2,3,2,15,20,q,0,305,Data_6_2_20141022T120014.mat,10,1,0,766.7121,0,
604.4194,Experiment4Metamer_ResponseGroup2.m,2,10,1,20,20,q,0,306,Data_6_2_20141022T120014.mat,10,2,0,604.4194,0,
738.6481,Experiment4Metamer_ResponseGroup2.m,2,12,2,16,20,q,0,307,Data_6_2_20141022T120014.mat,10,1,0,738.6481,0,
728.2002,Experiment4Metamer_ResponseGroup2.m,1,18,1,8,19,p,0,308,Data_6_2_20141022T120014.mat,10,1,0,728.2002,0,
713.993,Experiment4Metamer_ResponseGroup2.m,1,2,2,14,19,p,0,309,Data_6_2_20141022T120014.mat,10,2,0,713.993,0,
574.4844,Experiment4Metamer_ResponseGroup2.m,2,19,2,11,20,q,0,310,Data_6_2_20141022T120014.mat,10,1,0,574.4844,0,
767.326,Experiment4Metamer_ResponseGroup2.m,2,10,1,14,20,q,0,311,Data_6_2_20141022T120014.mat,10,2,0,767.326,0,
616.3249,Experiment4Metamer_ResponseGroup2.m,1,13,2,20,19,p,0,312,Data_6_2_20141022T120014.mat,10,2,0,616.3249,0,
703.3428,Experiment4Metamer_ResponseGroup2.m,2,13,1,14,20,q,0,313,Data_6_2_20141022T120014.mat,10,2,0,703.3428,0,
623.9079,Experiment4Metamer_ResponseGroup2.m,1,1,1,4,19,p,0,314,Data_6_2_20141022T120014.mat,10,1,0,623.9079,0,
852.1406,Experiment4Metamer_ResponseGroup2.m,2,16,2,2,20,q,0,316,Data_6_2_20141022T120014.mat,10,1,0,852.1406,0,
748.8676,Experiment4Metamer_ResponseGroup2.m,2,1,2,4,20,q,0,317,Data_6_2_20141022T120014.mat,10,1,0,748.8676,0,
770.3259,Experiment4Metamer_ResponseGroup2.m,2,7,2,19,20,q,0,318,Data_6_2_20141022T120014.mat,10,1,0,770.3259,0,
703.4366,Experiment4Metamer_ResponseGroup2.m,2,6,1,5,20,q,0,319,Data_6_2_20141022T120014.mat,10,2,0,703.4366,0,
681.3676,Experiment4Metamer_ResponseGroup2.m,1,6,1,12,19,p,0,320,Data_6_2_20141022T120014.mat,10,1,0,681.3676,0,
788.7768,Experiment4Metamer_ResponseGroup2.m,2,18,2,14,20,q,0,321,Data_6_2_20141022T120014.mat,10,1,0,788.7768,0,
765.3515,Experiment4Metamer_ResponseGroup2.m,2,4,2,19,20,q,0,322,Data_6_2_20141022T120014.mat,10,1,0,765.3515,0,
692.9939,Experiment4Metamer_ResponseGroup2.m,1,7,2,9,19,p,0,323,Data_6_2_20141022T120014.mat,10,2,0,692.9939,0,
679.1044,Experiment4Metamer_ResponseGroup2.m,1,6,2,10,19,p,0,324,Data_6_2_20141022T120014.mat,10,2,0,679.1044,0,
672.1844,Experiment4Metamer_ResponseGroup2.m,2,6,2,9,20,q,0,325,Data_6_2_20141022T120014.mat,10,1,0,672.1844,0,
577.4147,Experiment4Metamer_ResponseGroup2.m,1,5,2,15,19,p,0,326,Data_6_2_20141022T120014.mat,10,2,0,577.4147,0,
684.7783,Experiment4Metamer_ResponseGroup2.m,2,13,1,14,20,q,0,327,Data_6_2_20141022T120014.mat,10,2,0,684.7783,0,
715.6924,Experiment4Metamer_ResponseGroup2.m,2,20,2,11,20,q,0,328,Data_6_2_20141022T120014.mat,10,1,0,715.6924,0,
684.8219,Experiment4Metamer_ResponseGroup2.m,2,20,2,15,20,q,0,329,Data_6_2_20141022T120014.mat,10,1,0,684.8219,0,
678.6232,Experiment4Metamer_ResponseGroup2.m,2,5,1,16,20,q,0,330,Data_6_2_20141022T120014.mat,10,2,0,678.6232,0,
709.2173,Experiment4Metamer_ResponseGroup2.m,1,11,1,10,19,p,0,332,Data_6_2_20141022T120014.mat,10,1,0,709.2173,0,
863.1957,Experiment4Metamer_ResponseGroup2.m,1,20,1,10,19,p,0,333,Data_6_2_20141022T120014.mat,10,1,0,863.1957,0,
703.9687,Experiment4Metamer_ResponseGroup2.m,2,4,2,16,20,q,0,334,Data_6_2_20141022T120014.mat,10,1,0,703.9687,0,
679.377,Experiment4Metamer_ResponseGroup2.m,1,3,2,6,19,p,0,335,Data_6_2_20141022T120014.mat,10,2,0,679.377,0,
806.037,Experiment4Metamer_ResponseGroup2.m,2,3,2,8,20,q,0,336,Data_6_2_20141022T120014.mat,10,1,0,806.037,0,
732.1144,Experiment4Metamer_ResponseGroup2.m,2,11,2,18,20,q,0,337,Data_6_2_20141022T120014.mat,10,1,0,732.1144,0,
712.2463,Experiment4Metamer_ResponseGroup2.m,2,2,1,15,20,q,0,338,Data_6_2_20141022T120014.mat,10,2,0,712.2463,0,
591.7052,Experiment4Metamer_ResponseGroup2.m,1,3,2,4,19,p,0,339,Data_6_2_20141022T120014.mat,10,2,0,591.7052,0,
824.9705,Experiment4Metamer_ResponseGroup2.m,1,2,2,17,19,p,0,340,Data_6_2_20141022T120014.mat,10,2,0,824.9705,0,
867.3928,Experiment4Metamer_ResponseGroup2.m,2,18,1,9,20,q,0,341,Data_6_2_20141022T120014.mat,10,2,0,867.3928,0,
783.726,Experiment4Metamer_ResponseGroup2.m,1,9,1,14,19,p,0,342,Data_6_2_20141022T120014.mat,10,1,0,783.726,0,
711.7718,Experiment4Metamer_ResponseGroup2.m,2,17,1,2,20,q,0,343,Data_6_2_20141022T120014.mat,10,2,0,711.7718,0,
693.9339,Experiment4Metamer_ResponseGroup2.m,2,1,2,7,20,q,0,344,Data_6_2_20141022T120014.mat,10,1,0,693.9339,0,
914.8187,Experiment4Metamer_ResponseGroup2.m,1,6,2,14,19,p,0,345,Data_6_2_20141022T120014.mat,10,2,0,914.8187,0,
790.5396,Experiment4Metamer_ResponseGroup2.m,2,9,2,6,20,q,0,346,Data_6_2_20141022T120014.mat,10,1,0,790.5396,0,
637.9385,Experiment4Metamer_ResponseGroup2.m,1,7,1,14,19,p,0,347,Data_6_2_20141022T120014.mat,10,1,0,637.9385,0,
705.8121,Experiment4Metamer_ResponseGroup2.m,1,14,2,4,19,p,0,348,Data_6_2_20141022T120014.mat,10,2,0,705.8121,0,
803.3933,Experiment4Metamer_ResponseGroup2.m,2,18,2,3,20,q,0,349,Data_6_2_20141022T120014.mat,10,1,0,803.3933,0,
553.7272,Experiment4Metamer_ResponseGroup2.m,1,14,2,5,19,p,0,350,Data_6_2_20141022T120014.mat,10,2,0,553.7272,0,
678.0857,Experiment4Metamer_ResponseGroup2.m,2,10,1,11,20,q,0,351,Data_6_2_20141022T120014.mat,10,2,0,678.0857,0,
642.1955,Experiment4Metamer_ResponseGroup2.m,2,17,2,8,20,q,0,352,Data_6_2_20141022T120014.mat,10,1,0,642.1955,0,
581.029,Experiment4Metamer_ResponseGroup2.m,1,11,2,10,19,p,0,353,Data_6_2_20141022T120014.mat,10,2,0,581.029,0,
775.0151,Experiment4Metamer_ResponseGroup2.m,1,17,1,9,19,p,0,354,Data_6_2_20141022T120014.mat,10,1,0,775.0151,0,
644.1319,Experiment4Metamer_ResponseGroup2.m,1,11,1,9,19,p,0,356,Data_6_2_20141022T120014.mat,10,1,0,644.1319,0,
748.4066,Experiment4Metamer_ResponseGroup2.m,2,9,1,8,20,q,0,357,Data_6_2_20141022T120014.mat,10,2,0,748.4066,0,
611.3061,Experiment4Metamer_ResponseGroup2.m,1,11,2,20,19,p,0,358,Data_6_2_20141022T120014.mat,10,2,0,611.3061,0,
749.611,Experiment4Metamer_ResponseGroup2.m,2,11,2,3,20,q,0,359,Data_6_2_20141022T120014.mat,10,1,0,749.611,0,
713.7897,Experiment4Metamer_ResponseGroup2.m,2,17,1,2,20,q,0,360,Data_6_2_20141022T120014.mat,10,2,0,713.7897,0,
715.0326,Experiment4Metamer_ResponseGroup2.m,1,5,1,6,19,p,0,361,Data_6_2_20141022T120014.mat,10,1,0,715.0326,0,
795.3527,Experiment4Metamer_ResponseGroup2.m,2,5,1,17,20,q,0,362,Data_6_2_20141022T120014.mat,10,2,0,795.3527,0,
678.0502,Experiment4Metamer_ResponseGroup2.m,2,3,2,1,20,q,0,364,Data_6_2_20141022T120014.mat,10,1,0,678.0502,0,
784.0284,Experiment4Metamer_ResponseGroup2.m,2,5,2,15,20,q,0,365,Data_6_2_20141022T120014.mat,10,1,0,784.0284,0,
777.0607,Experiment4Metamer_ResponseGroup2.m,2,19,1,12,20,q,0,366,Data_6_2_20141022T120014.mat,10,2,0,777.0607,0,
754.4106,Experiment4Metamer_ResponseGroup2.m,1,20,2,11,19,p,0,367,Data_6_2_20141022T120014.mat,10,2,0,754.4106,0,
658.135,Experiment4Metamer_ResponseGroup2.m,1,2,1,11,19,p,0,368,Data_6_2_20141022T120014.mat,10,1,0,658.135,0,
637.5743,Experiment4Metamer_ResponseGroup2.m,1,15,2,3,19,p,0,369,Data_6_2_20141022T120014.mat,10,2,0,637.5743,0,
769.048,Experiment4Metamer_ResponseGroup2.m,1,3,2,5,19,p,0,370,Data_6_2_20141022T120014.mat,10,2,0,769.048,0,
698.2496,Experiment4Metamer_ResponseGroup2.m,2,16,2,15,20,q,0,371,Data_6_2_20141022T120014.mat,10,1,0,698.2496,0,
627.0837,Experiment4Metamer_ResponseGroup2.m,1,7,1,3,19,p,0,372,Data_6_2_20141022T120014.mat,10,1,0,627.0837,0,
644.459,Experiment4Metamer_ResponseGroup2.m,2,11,2,19,20,q,0,373,Data_6_2_20141022T120014.mat,10,1,0,644.459,0,
781.5413,Experiment4Metamer_ResponseGroup2.m,1,17,2,13,19,p,0,374,Data_6_2_20141022T120014.mat,10,2,0,781.5413,0,
632.8169,Experiment4Metamer_ResponseGroup2.m,2,3,2,2,20,q,0,375,Data_6_2_20141022T120014.mat,10,1,0,632.8169,0,
627.6188,Experiment4Metamer_ResponseGroup2.m,1,8,2,15,19,p,0,376,Data_6_2_20141022T120014.mat,10,2,0,627.6188,0,
798.4776,Experiment4Metamer_ResponseGroup2.m,1,13,2,19,19,p,0,377,Data_6_2_20141022T120014.mat,10,2,0,798.4776,0,
704.7137,Experiment4Metamer_ResponseGroup2.m,2,17,2,18,20,q,0,378,Data_6_2_20141022T120014.mat,10,1,0,704.7137,0,
671.7334,Experiment4Metamer_ResponseGroup2.m,1,8,1,6,19,p,0,379,Data_6_2_20141022T120014.mat,10,1,0,671.7334,0,
657.1408,Experiment4Metamer_ResponseGroup2.m,1,14,2,12,19,p,0,380,Data_6_2_20141022T120014.mat,10,2,0,657.1408,0,
723.9395,Experiment4Metamer_ResponseGroup2.m,2,19,1,15,20,q,0,381,Data_6_2_20141022T120014.mat,10,2,0,723.9395,0,
607.1258,Experiment4Metamer_ResponseGroup2.m,1,3,1,18,19,p,0,382,Data_6_2_20141022T120014.mat,10,1,0,607.1258,0,
776.9602,Experiment4Metamer_ResponseGroup2.m,2,5,2,1,20,q,0,383,Data_6_2_20141022T120014.mat,10,1,0,776.9602,0,
736.565,Experiment4Metamer_ResponseGroup2.m,2,17,1,15,20,q,0,384,Data_6_2_20141022T120014.mat,10,2,0,736.565,0,
576.2743,Experiment4Metamer_ResponseGroup2.m,1,2,2,16,19,p,0,385,Data_6_2_20141022T120014.mat,10,2,0,576.2743,0,
646.8166,Experiment4Metamer_ResponseGroup2.m,2,10,1,16,20,q,0,386,Data_6_2_20141022T120014.mat,10,2,0,646.8166,0,
772.7763,Experiment4Metamer_ResponseGroup2.m,1,12,1,13,19,p,0,387,Data_6_2_20141022T120014.mat,10,1,0,772.7763,0,
684.065,Experiment4Metamer_ResponseGroup2.m,2,12,2,6,20,q,0,388,Data_6_2_20141022T120014.mat,10,1,0,684.065,0,
585.5707,Experiment4Metamer_ResponseGroup2.m,1,6,1,15,19,p,0,389,Data_6_2_20141022T120014.mat,10,1,0,585.5707,0,
682.355,Experiment4Metamer_ResponseGroup2.m,2,5,1,19,20,q,0,390,Data_6_2_20141022T120014.mat,10,2,0,682.355,0,
682.8536,Experiment4Metamer_ResponseGroup2.m,2,12,1,18,20,q,0,391,Data_6_2_20141022T120014.mat,10,2,0,682.8536,0,
837.9986,Experiment4Metamer_ResponseGroup2.m,2,15,2,1,20,q,0,392,Data_6_2_20141022T120014.mat,10,1,0,837.9986,0,
611.349,Experiment4Metamer_ResponseGroup2.m,1,5,2,7,19,p,0,393,Data_6_2_20141022T120014.mat,10,2,0,611.349,0,
648.2638,Experiment4Metamer_ResponseGroup2.m,1,3,2,13,19,p,0,394,Data_6_2_20141022T120014.mat,10,2,0,648.2638,0,
596.0618,Experiment4Metamer_ResponseGroup2.m,1,10,1,19,19,p,0,395,Data_6_2_20141022T120014.mat,10,1,0,596.0618,0,
642.0806,Experiment4Metamer_ResponseGroup2.m,1,7,1,3,19,p,0,396,Data_6_2_20141022T120014.mat,10,1,0,642.0806,0,
567.4813,Experiment4Metamer_ResponseGroup2.m,1,6,2,17,19,p,0,397,Data_6_2_20141022T120014.mat,10,2,0,567.4813,0,
484.5212,Experiment4Metamer_ResponseGroup2.m,1,6,2,12,19,p,0,398,Data_6_2_20141022T120014.mat,10,2,0,484.5212,0,
612.3673,Experiment4Metamer_ResponseGroup2.m,2,12,2,5,20,q,0,399,Data_6_2_20141022T120014.mat,10,1,0,612.3673,0,
721.2642,Experiment4Metamer_ResponseGroup2.m,2,1,2,13,20,q,0,400,Data_6_2_20141022T120014.mat,10,1,0,721.2642,0,
785.9864,Experiment4Metamer_ResponseGroup2.m,2,11,1,5,20,q,0,401,Data_6_2_20141022T120014.mat,10,2,0,785.9864,0,
672.2859,Experiment4Metamer_ResponseGroup2.m,2,9,1,20,20,q,0,402,Data_6_2_20141022T120014.mat,10,2,0,672.2859,0,
660.2136,Experiment4Metamer_ResponseGroup2.m,2,8,1,16,20,q,0,403,Data_6_2_20141022T120014.mat,10,2,0,660.2136,0,
617.4093,Experiment4Metamer_ResponseGroup2.m,2,10,2,12,20,q,0,404,Data_6_2_20141022T120014.mat,10,1,0,617.4093,0,
538.3342,Experiment4Metamer_ResponseGroup2.m,1,7,2,16,19,p,0,405,Data_6_2_20141022T120014.mat,10,2,0,538.3342,0,
659.5928,Experiment4Metamer_ResponseGroup2.m,2,1,2,4,20,q,0,407,Data_6_2_20141022T120014.mat,10,1,0,659.5928,0,
758.5321,Experiment4Metamer_ResponseGroup2.m,2,5,1,7,20,q,0,408,Data_6_2_20141022T120014.mat,10,2,0,758.5321,0,
